id,bug.id,treatment,temp.avg,temp.var,hs.temp,hs.num,date.died,date.hatch,date.ovp,time.ovp,num.ovp,suc.ovp,date.3,mass.3,date.in.hs,time.in.hs,time.hs,tths1.ovp,date.out.hs,time.out.hs,date.4,mass.4,date.5,mass.5,date.em,instar.em,bled.em,mass.48em,num.em,num.coc,num.fail.spin,date.ecl,num.ecl,num.unem,load,date.end,mass.end,mongo.age,mongo.mass,instar.end,diss.wasp,diss.wasp.stage,mel,wand,pup,gen.notes,diss.notes
429,25.10_para_40.1_429,para,25,10,40,1,,3/8/18,3/12/18,10:27,1,,3/12/18,55.03,3/12/18,11:24,13:00,2:33,3/12/18,18:10,3/17/18,165.42,3/25/18,710.87,3/31/18,5,0,1881.92,68,37,31,4/6/18,31,,68,,,,,,,,,,,mass 4 taken in pm. removed cuticle from 4-5th prolegs after molt to 5th,
430,25.10_para_40.2_430,para,25,10,40,2,3/28/17,3/8/18,3/12/18,10:38,1,,3/12/18,42.6,3/12/18,11:24,13:00,2:22,3/13/18,18:00,3/17/18,261.9,,,,,,,0,,,,,,0,,,,,,,,,,,mass 4 taken in pm,
431,25.10_para_40.3_431,para,25,10,40,3,,3/8/18,3/12/18,11:15,2,,3/12/18,47.95,3/12/18,11:46,13:00,1:45,3/14/18,18:20,3/17/18,228.98,3/23/18,674.35,,,,,0,,,,,,0,4/6/18,1014.23,1,0,5,,,,,,mass 4 taken in pm,
432,25.10_para_40.4_432,para,25,10,40,4,,3/8/18,3/12/18,11:40,1,,3/12/18,45.64,3/12/18,12:07,13:00,1:20,3/15/18,20:17,3/17/18,225.62,3/22/18,1406.27,,,,,0,,,,,,0,4/5/18,14163.66,1,1,5,,,,,,"listed as 2 ovp, likely just one (1st was really short). mass 4 taken in pm",
433,25.10_para_42.1_433,para,25,10,42,1,,3/8/18,3/12/18,10:22,2,,3/12/18,60.26,3/12/18,11:24,13:00,2:38,3/12/18,18:10,3/15/18,315.42,3/20/18,1766.43,3/26/18,5,0,2834.52,18,17,1,4/1/18,16,,18,,,,,,,,,,,mass 4 and 5 taken in pm,
434,25.10_para_42.2_434,para,25,10,42,2,,3/8/18,3/12/18,10:47,2,,3/12/18,43.82,3/12/18,11:24,13:00,2:13,3/13/18,18:00,3/16/18,299.41,3/21/18,656.51,,,,,0,,,,,,0,4/4/18,1618.97,1,0,5,,,,,,mass 4 and 5 taken in pm,
435,25.10_para_42.2_435,para,25,10,42,2,,3/8/18,3/12/18,10:48,2,,3/12/18,46.2,3/12/18,11:24,13:00,2:12,,,3/17/18,223.71,3/23/18,616.08,,,,,0,,,,,,0,4/6/18,953.29,1,0,5,,,,,,mass 4 and 5 taken in pm,
436,25.10_para_42.4_436,para,25,10,42,4,,3/8/18,3/12/18,11:23,1,,3/12/18,41.75,3/12/18,11:46,13:00,1:37,3/15/18,20:17,3/17/18,287.1,3/23/18,1419.48,,,,,0,,,,,,0,4/6/18,14171.83,1,1,5,,,,,,mass 4 taken in pm,
437,25.10_para_40.1_437,para,25,10,40,1,,3/7/18,3/12/18,10:24,1,,3/12/18,61.37,3/12/18,11:24,13:00,2:36,3/12/18,18:10,3/16/18,305.3,3/21/18,1699.19,3/27/18,5,1,3019.29,52,44,8,4/1/18,20,,52,,,,,,,,,,,mass 4 and 5 taken in pm,
438,25.10_para_40.2_438,para,25,10,40,2,,3/7/18,3/12/18,10:26,2,,3/12/18,78.2,3/12/18,11:24,13:00,2:34,3/13/18,18:00,3/16/18,335.26,3/21/18,1182.87,3/27/18,5,0,2129.04,22,21,1,4/3/18,19,,22,,,,,,,,,,,"listed as 2 ovp, likely just one (1st was really short). mass 4 and 5 taken in pm",
439,25.10_para_40.3_439,para,25,10,40,3,,3/7/18,3/12/18,11:14,2,,3/12/18,48.16,3/12/18,11:46,13:00,1:46,3/14/18,18:20,3/16/18,279.36,3/21/18,650.35,3/28/17,5,0,1382.88,1,1,0,4/4/18,1,11,12,,,,,,1,all,1,,,mass 4 taken in pm,"found wasp larvae ranging from early 1sts to late 2nds. Some small but distinct mel plaques, as well as more diffuse ones. Also found another giant egg filled with teratocytes and dead wasp larvae. also found teratocytes in hemolymph"
440,25.10_para_40.4_440,para,25,10,40,4,,3/7/18,3/12/18,11:51,1,,3/12/18,43.84,3/12/18,12:07,13:00,1:09,3/15/18,20:17,3/15/18,202.39,3/19/18,1127.04,,,,,0,,,,,,0,4/2/18,3064.37,1,0,5,,,,,,mass 4 and 5 taken in pm,
441,25.10_para_42.1_441,para,25,10,42,1,,3/7/18,3/12/18,10:20,1,,3/12/18,68.25,3/12/18,11:24,13:00,2:40,3/12/18,18:10,3/15/18,233.78,3/19/18,776.94,3/26/18,5,0,1863.44,3,3,0,4/1/18,3,,3,,,,,,,,,,,mass 4 and 5 taken in pm,
442,25.10_para_42.2_442,para,25,10,42,2,,3/7/18,3/12/18,10:51,1,,3/12/18,41.74,3/12/18,11:24,13:00,2:09,3/13/18,18:00,3/16/18,372.72,3/21/18,1381.26,,,,,0,,,,,,0,4/4/18,12879.14,1,0,5,,,,,,,
443,25.10_para_42.2_443,para,25,10,42,2,,3/7/18,3/12/18,10:53,1,,3/12/18,49.82,3/12/18,11:24,13:00,2:07,3/13/18,18:00,3/17/18,183.74,3/22/18,739.67,,,,,0,,,,,,0,4/3/18,1451.75,0,0,5,,,,,,"mass 4 taken in pm. checked at 3pm on 4/1/18--was lying on its side, could not seem to move voluntarily--muslces twitched along whole length of body. took video. Died on 4/3/18, 2 days before 2wk cull date, pretty gross but kept for dissection.",
444,25.10_para_42.4_444,para,25,10,42,4,,3/7/18,3/12/18,11:28,1,,3/12/18,78.66,3/12/18,11:46,13:00,1:32,3/15/18,20:17,3/15/18,358.77,3/20/18,1205.98,,,,,0,,,,,,0,4/3/18,12890.88,1,0,5,,,,,,mass 4 taken in pm,
445,25.10_para_0.0_445,para,25,10,0,0,3/29/18,3/7/18,3/12/18,10:18,1,,3/12/18,53.41,,,,,,,3/15/18,398.43,3/18/18,1489.02,,,,,0,,,,,,0,3/29/18,4813.74,0,0,5,,,,,,mass 4 and 5 taken in pm. did not shed cuticle over thoracic legs at molt to 5th--removed cuticle and head capsule. died 3 days before culling at 2 wks post fifth 3/29/18.,
446,25.10_para_40.1_446,para,25,10,40,1,,3/7/18,3/12/18,10:35,1,,3/12/18,57.55,3/12/18,11:24,13:00,2:25,3/12/18,18:10,3/17/18,335.53,,,,,,,0,,,,,,0,4/8/18,1340.92,1,0,4,,,,,,mass 4 taken in pm. frozen 22 days after molt to 4th (4/8/18),
447,25.10_para_40.2_447,para,25,10,40,2,,3/7/18,3/12/18,10:43,2,,3/12/18,56.61,3/12/18,11:24,13:00,2:17,3/13/18,18:00,3/17/18,346.42,,,3/27/18,4,0,860.82,4,3,1,4/1/18,2,,4,,,,,,,,,,,"listed as 2 ovp, likely just one (1st was really short). mass 4 taken in pm",
448,25.10_para_40.3_448,para,25,10,40,3,,3/7/18,3/12/18,11:20,1,,3/12/18,57.15,3/12/18,11:46,13:00,1:40,3/14/18,18:20,3/17/18,428.41,3/22/18,2031.62,,,,,0,,,,,,0,4/5/18,15326.23,1,1,5,,,,,,mass 4 taken in pm. removed cuticle over all prolegs after molt to 5th,
449,25.10_para_40.4_449,para,25,10,40,4,,3/7/18,3/12/18,12:05,2,,3/12/18,55.77,3/12/18,12:07,13:00,0:55,3/15/18,20:17,3/15/18,279.13,3/22/18,968.43,,,,,0,,,,,,0,4/5/18,14030.24,1,1,5,,,,,,"listed as 2 ovp, likely just one (1st was really short). mass 4 and 5 taken in pm",
450,25.10_para_42.4_450,para,25,10,42,4,,3/7/18,3/12/18,11:32,2,,3/12/18,66.65,3/12/18,11:46,13:00,1:28,3/15/18,20:17,3/16/18,408.59,3/21/18,1729.43,,,,,0,,,,,,0,4/4/18,14400.72,1,1,5,,,,,,mass 4 taken in pm,
451,25.10_para_42.2_451,para,25,10,42,2,3/15/18,3/7/18,3/12/18,10:55,1,,3/12/18,63.91,3/12/18,11:24,13:00,2:05,3/13/18,18:00,,,,,,,,,0,,,,,,0,,,,,,,,,,,,
452,25.10_para_42.2_452,para,25,10,42,2,3/25/18,3/7/18,3/12/18,10:56,1,,3/12/18,58.84,3/12/18,11:24,13:00,2:04,3/13/18,18:00,3/21/18,75.86,,,,,,,0,,,,,,0,,,,,,,,,,,"mass 4 taken in pm. Bled during molt. did not shed over 5th prolegs, could not remove. removed cuticle from 5th prolegs 1 day after molt to 4th",
453,25.10_para_42.4_453,para,25,10,42,4,,3/8/18,3/12/18,11:26,2,,3/12/18,56.24,3/12/18,11:46,13:00,1:34,3/15/18,20:17,3/17/18,313.98,3/22/18,1499.43,,,,,0,,,,,,0,4/5/18,15566.31,1,1,5,,,,,,mass 4 taken in pm,
454,25.10_para_40.1_454,para,25,10,40,1,,3/7/18,3/12/18,10:31,1,,3/12/18,51.13,3/12/18,11:24,13:00,2:29,3/12/18,18:10,3/16/18,257.1,3/19/18,1091.63,3/26/18,5,0,3824.9,98,47,51,3/31/18,35,16,114,,,,,,1,2,0.5,,,"mass 4 and 5 taken in pm. dish very wet when wasps emerged--I think from diet, rather than hemolymph","wasp larvae mostly large 2nds ready to emerge--1 small 2nd. A few possible mel plaques. Did not notice abundant teratocytes, but maybe saw a few"
455,25.10_para_40.4_455,para,25,10,40,4,,3/7/18,3/12/18,11:44,1,,3/12/18,47.73,3/12/18,12:07,13:00,1:16,3/15/18,20:17,3/14/17,190.98,3/17/18,1249.02,,,,,0,,,,,,0,,,,,,,,,1,,"mass 5 taken in pm. wandered 3/23/18, mass=11149.48. frozen for dissection.",
456,25.10_para_40.3_456,para,25,10,40,3,3/20/18,3/7/18,3/12/18,11:18,1,,3/12/18,57.39,3/12/18,11:46,13:00,1:42,3/14/18,18:20,3/15/18,261.3,3/19/18,1275.35,,,,,0,,,,,,0,,,,,,,,,,,"mass 4 and 5 taken in pm. bled heavily during molt to 5th--did not shed over thoracic legs. removed head capsule, could not remove cuticle",
457,25.10_para_40.4_457,para,25,10,40,4,,3/7/18,3/12/18,12:03,1,,3/12/18,49.98,3/12/18,12:07,13:00,0:57,3/15/18,20:17,3/15/18,328.78,3/19/18,1363.63,,,,,0,,,,,,0,4/2/18,6860.08,1,0,5,,,,,,mass 4 taken in pm,
458,25.10_para_42.4_458,para,25,10,42,4,,3/8/18,3/12/18,11:33,1,,3/12/18,44.31,3/12/18,11:46,13:00,1:27,3/15/18,20:17,3/16/18,244.71,3/23/18,1095.15,,,,,0,,,,,,0,4/6/18,9433.73,1,0,5,,,,,,mass 4 taken in pm,
459,25.10_para_42.2_459,para,25,10,42,2,,3/8/18,3/12/18,11:00,2,,3/12/18,55.22,3/12/18,11:24,13:00,2:00,3/13/18,18:00,3/17/18,313.03,3/24/18,982.27,,,,,0,,,,,,0,4/7/18,1373.82,1,0,5,,,,,,"listed as 2 ovp, likely just one (1st was really short). mass 4 taken in pm",
460,25.10_para_42.2_460,para,25,10,42,2,4/1/18,3/8/18,3/12/18,11:03,2,,3/12/18,52.49,3/12/18,11:24,13:00,1:57,3/13/18,18:00,3/17/18,174.16,3/30/18,262.08,,,,,0,,,,,,0,,,,,,,,,,,"listed as 2 ovp, likely just one (1st was really short). mass 4 taken in pm; molt to 5th incomplete, removed cuticule, removed head cap, mouth parts deformed",
461,25.10_para_42.4_461,para,25,10,42,4,,3/8/18,3/12/18,11:29,1,,3/12/18,45.76,3/12/18,11:46,13:00,1:31,3/15/18,20:17,3/17/18,246.51,3/25/18,852.47,,,,,0,,,,,,0,,,,,,,,,1,,mass 4 taken in pm. wandered 4/2/18. Mass: 9235.73. Frozen for dissection,
462,25.10_para_40.1_462,para,25,10,40,1,,3/7/18,3/12/18,10:29,1,,3/12/18,56.95,3/12/18,11:24,13:00,2:31,3/12/18,18:10,3/16/18,259.79,3/20/18,794.29,3/27/18,5,0,1748.16,13,13,0,4/1/18,12,,13,,,,,,,,,,,mass 4 and 5 taken in pm,
463,25.10_para_40.4_463,para,25,10,40,4,,3/7/18,3/12/18,11:48,1,,3/12/18,64.91,3/12/18,12:07,13:00,1:12,3/15/18,20:17,3/15/18,229.7,3/18/18,859.54,,,,,0,,,,,,0,,,,,,,,,1,1,"mass 5 taken in pm. wandered 3/27/18. Mass: 10943.43. Put in pupae box. did not pupate normally, wing section did not fully form.",
464,25.10_para_40.3_464,para,25,10,40,3,,3/7/18,3/12/18,11:17,1,,3/12/18,49.67,3/12/18,11:46,13:00,1:43,3/14/18,18:20,3/15/18,250.13,3/19/18,1529.72,,,,,0,,,,,,0,,,,,,,,,1,,"mass 4 and 5 taken in pm. wandered 3/29/18, mass=14891.94. frozen for dissection",
465,25.10_para_40.4_465,para,25,10,40,4,,3/7/18,3/12/18,11:54,1,,3/12/18,56.92,3/12/18,12:07,13:00,1:06,3/15/18,20:17,3/14/17,208.02,3/18/18,1546.13,,,,,0,,,,,,0,,,,,,,,,1,1,mass 5 taken in pm. wandered 3/24/18. Mass: 10474.65. put in pupae box,
466,25.10_para_42.4_466,para,25,10,42,4,,3/8/18,3/12/18,11:35,1,,3/12/18,41.99,3/12/18,11:46,13:00,1:25,3/15/18,20:17,3/16/18,225.56,3/23/18,1456.37,,,,,0,,,,,,0,4/6/18,13414.11,1,0,5,,,,,,mass 4 taken in pm,
467,25.10_para_42.2_467,para,25,10,42,2,,3/7/18,3/12/18,11:07,2,,3/12/18,37.73,3/12/18,11:24,13:00,1:53,3/13/18,18:00,3/17/18,200.72,3/22/18,669.01,3/29/18,5,0,1044.86,1,1,0,4/4/18,1,,1,,,,,,,,,,,mass 4 and 5 taken in pm. injured while weighing at 5th--bled heavily,
468,25.10_para_40.4_468,para,25,10,40,4,,3/7/18,3/12/18,12:00,1,,3/12/18,52.03,3/12/18,11:46,13:00,1:00,3/15/18,20:17,3/16/18,236.83,3/22/18,696.16,3/29/18,4,0,1016.51,4,2,2,4/4/18,1,,4,,,,,,,,,,,mass 4 taken in pm. removed cuticle from 5th prolegs after molt to 5th; data for emergence not recorded so added 3/31 when counting cocoons,
469,25.10_para_0.0_469,para,25,10,0,0,3/21/18,3/8/18,3/13/18,7:53,2,,3/13/18,54.11,,,,,,,3/20/18,61.03,,,,,,,0,,,,,,0,,,,,,,,,,,mass 4 taken in pm. did not shed cuticle over 4-5th instars at molt to 4th--could not remove,
470,25.10_para_40.1_470,para,25,10,40,1,,3/8/18,3/13/18,8:39,1,,3/13/18,58.01,3/13/18,8:58,13:00,4:21,3/13/18,18:00,3/17/18,348.68,3/22/18,1187.26,3/28/17,5,0,2074.26,24,23,1,4/3/18,22,,24,,,,,,,,,,,mass 4 and 5 taken in pm,
471,25.10_para_42.1_471,para,25,10,42,1,3/25/18,3/8/18,3/13/18,8:21,1,,3/13/18,62.81,3/13/18,8:58,13:00,4:39,3/13/18,18:00,3/23/18,116.47,,,,,,,0,,,,,,0,,,,,,,,,,,horn damaged at molt to 4th,
472,25.10_para_42.1_472,para,25,10,42,1,3/25/18,3/8/18,3/13/18,8:19,2,,3/13/18,41.98,3/13/18,8:58,13:00,4:41,3/13/18,18:00,3/22/18,84.05,,,,,,,0,,,,,,0,,,,,,,,,,,likely just one ovp. (1st was really short). removed cuticle from 5th prolegs after molt to 4th,
473,25.10_para_40.2_473,para,25,10,40,2,,3/8/18,3/13/18,8:35,1,,3/13/18,53.06,3/13/18,8:58,13:00,4:25,3/14/18,18:20,3/17/18,355.95,,,3/30/18,4,0,816.53,1,1,0,,,,1,,,,,,,,,,,mass 4 taken in pm. mass 48 taken 4/2/18,
474,25.10_para_40.2_474,para,25,10,40,2,,3/8/18,3/13/18,8:34,1,,3/13/18,71.84,3/13/18,8:58,13:00,4:26,3/14/18,18:20,3/17/18,205.86,3/22/18,782.88,3/28/17,5,0,1269.73,10,7,3,4/3/18,5,,10,,,,,,,,,,,mass 4 and 5 taken in pm,
475,25.10_para_42.2_475,para,25,10,42,2,3/18/18,3/8/18,3/13/18,7:58,1,,3/13/18,54.53,3/13/18,8:58,13:00,5:02,3/14/18,18:20,,,,,,,,,0,,,,,,0,,,,,,,,,,,,
476,25.10_para_42.2_476,para,25,10,42,2,,3/8/18,3/13/18,8:16,1,,3/13/18,68.03,3/13/18,8:58,13:00,4:44,3/14/18,18:20,3/17/18,192.57,3/21/18,1137.07,,,,,0,,,,,,0,4/4/18,12658.92,1,0,5,,,,,,mass 4 and 5 taken in pm,
477,25.10_para_40.3_477,para,25,10,40,3,,3/8/18,3/13/18,8:31,1,,3/13/18,75.06,3/13/18,8:58,13:00,4:29,3/15/18,20:17,3/16/18,187.78,3/23/18,994.17,3/28/17,5,0,2184.46,7,7,0,4/3/18,7,,7,,,,,,,,,,,mass 4 taken in pm,
478,25.10_para_40.3_478,para,25,10,40,3,,3/8/18,3/13/18,8:30,1,,3/13/18,48.76,3/13/18,8:58,13:00,4:30,3/15/18,20:17,3/15/18,177.28,3/18/18,1346.28,,,,,0,,,,,,0,,,,,,,,,1,,mass 5 taken in pm. wandered 3/24/18. Mass: 11762.90. frozen for dissection,
479,25.10_para_42.3_479,para,25,10,42,3,3/22/18,3/8/18,3/13/18,8:14,1,,3/13/18,42.23,3/13/18,8:58,13:00,4:46,3/15/18,20:17,3/18/18,92.96,,,,,,,0,,,,,,0,,,,,,,,,,,mass 4 taken in pm. removed cuticle from 5th prolegs after molt to 4th,
480,25.10_para_42.4_480,para,25,10,42,4,,3/8/18,3/13/18,8:05,2,,3/13/18,55.32,3/13/18,8:58,13:00,4:55,3/16/18,18:54,3/18/18,142.62,,,,,,,0,,,,,,0,4/8/18,419.02,1,0,4,,,,,,likely just one ovp.(1st was really short). mass 4 taken in pm. removed cuticle from 5th prolegs after molt to 4th--horn damaged. frozen as 4th 21 days after molt to 4th (4/8/18),
481,25.10_para_42.4_481,para,25,10,42,4,,3/8/18,3/13/18,8:00,1,,3/13/18,64.05,3/13/18,8:58,13:00,5:00,3/16/18,18:54,3/16/18,162.26,3/21/18,620.14,,,,,0,,,,,,0,4/4/18,1858.48,1,0,5,,,,,,mass 4 taken in pm,
482,25.10_para_42.4_482,para,25,10,42,4,,3/8/18,3/13/18,7:56,1,,3/13/18,69.87,3/13/18,8:58,13:00,5:04,3/16/18,18:54,3/17/18,177.93,3/22/18,609.73,,,,,0,,,,,,0,4/5/18,1026.49,1,0,5,,,,,,mass 4 and 5 taken in pm,
483,25.10_para_40.4_483,para,25,10,40,4,,3/8/18,3/13/18,8:25,1,,3/13/18,57.09,3/13/18,8:58,13:00,4:35,3/16/18,18:54,3/17/18,310.22,3/24/18,1116.83,3/30/18,5,0,2196.13,5,3,2,4/6/18,2,,5,,,,,,,,,,,mass 4 taken in pm. mass 48 taken 4/2/18,
484,25.10_para_42.3_484,para,25,10,42,3,,3/8/18,3/13/18,8:10,2,,3/13/18,74.91,3/13/18,8:58,13:00,4:50,3/15/18,20:17,3/18/18,168.15,,,,,,,0,,,,,,0,4/7/18,236.78,0,0,4,,,,,,"mass 4 taken in pm. bug died at almost 3 weeks after date to fourth, was dead when weighed on 4/7/18.",
485,25.10_para_40.4_485,para,25,10,40,4,,3/8/18,3/13/18,8:23,1,,3/13/18,44.5,3/13/18,8:58,13:00,4:37,3/16/18,18:54,3/16/18,219.94,3/25/18,1092.93,3/31/18,5,0,2249.64,25,17,8,4/5/18,14,,25,,,,,,,,,,,mass 4 taken in pm. removed cuticle from 5th prolegs after molt to 5th,
486,25.10_para_42.4_486,para,25,10,42,4,,3/9/18,3/14/18,9:09,1,,3/14/18,49.29,3/14/17,9:12,13:00,3:51,3/17/18,18:36,3/19/18,194.71,,,,,,,0,,,,,,0,4/8/18,958.62,1,0,4,,,,,,mass 4 taken in pm. frozen as 4th 20 days after molt to 4th,
487,25.10_para_42.2_487,para,25,10,42,2,,3/9/18,3/14/18,9:11,2,,3/14/18,57.11,3/14/17,9:12,13:00,3:49,3/15/18,20:17,3/18/18,224.68,3/25/18,1213.46,3/31/18,5,0,1690.14,1,1,0,4/7/18,1,,,,,,,,,,,,,mass 4 taken in pm,
488,25.10_para_0.0_488,para,25,10,0,0,3/21/18,3/9/18,3/15/18,7:45,1,,3/15/18,64.08,,,,,,,3/19/18,108.07,,,,,,,0,,,,,,,,,,,,,,,,,mass 4 taken in pm. removed cuticle from 5th prolegs after molt to 5th,
489,25.10_para_40.1_489,para,25,10,40,1,,3/9/18,3/15/18,7:46,1,,3/15/18,54.28,3/15/18,8:00,13:00,5:14,3/15/18,20:17,3/19/18,304.63,3/24/18,1000.68,3/30/18,5,0,1690.13,4,2,2,4/5/18,1,,,,,,,,,,,,,mass 4 taken in pm. mass 48 taken 4/2/18,
490,25.10_para_42.1_490,para,25,10,42,1,3/16/18,3/9/18,3/15/18,7:47,1,,3/15/18,44.13,3/15/18,8:00,13:00,5:13,3/15/18,20:17,,,,,,,,,0,,,,,,,,,,,,,,,,,,
491,25.10_para_40.2_491,para,25,10,40,2,,3/9/18,3/15/18,7:48,1,,3/15/18,76.04,3/15/18,8:00,13:00,5:12,3/16/18,18:54,3/19/18,164.82,3/25/18,573.92,,,,,0,,,,,,,4/8/18,952.09,1,0,5,,,,,,mass 4 taken in pm,
492,25.10_para_42.2_492,para,25,10,42,2,,3/10/18,3/15/18,7:50,1,,3/15/18,49.14,3/15/18,8:00,13:00,5:10,3/16/18,18:54,3/19/18,394.36,3/24/18,2099.26,,,,,0,,,,,,,4/7/18,3100.4,1,0,5,,,,,,horn damaged at ovp. mass 4 taken in pm,
493,25.10_para_40.3_493,para,25,10,40,3,,3/10/18,3/15/18,7:51,1,,3/15/18,57.38,3/15/18,8:00,13:00,5:09,3/17/18,18:36,3/19/18,274.17,,,,,,,0,,,,,,,4/8/18,1435.85,1,0,4,,,,,,mass 4 taken in pm. frozen as 4th 20 days after molt to 4th,
494,25.10_para_42.3_494,para,25,10,42,3,,3/10/18,3/15/18,7:53,2,,3/15/18,45.85,3/15/18,8:00,13:00,5:07,3/18/18,18:20,3/18/18,192.55,3/22/18,989.71,,,,,0,,,,,,,4/5/18,14081.54,1,1,5,,,,,,mass 4 and 5 taken in pm,
495,25.10_para_40.4_495,para,25,10,40,4,,3/10/18,3/15/18,7:54,1,,3/15/18,53.71,3/15/18,8:00,13:00,5:06,3/18/18,18:20,3/17/18,212.59,3/21/18,1622.66,,,,,0,,,,,,,,,,,,,,,1,,wandered 3/26/18. Mass: 12405.05. frozen for dissection,
496,25.10_para_42.4_496,para,25,10,42,4,,3/9/18,3/15/18,7:56,1,,3/15/18,49.48,3/15/18,8:00,13:00,5:04,3/19/18,18:40,3/19/18,292.59,3/25/18,1614.77,,,,,0,,,,,,,4/8/18,16696.44,1,1,5,,,,,,mass 4 taken in pm,
497,25.10_para_40.4_497,para,25,10,40,4,,3/11/18,3/15/18,8:31,1,,3/15/18,50.02,3/15/18,8:35,13:00,4:29,3/18/18,18:20,3/19/18,236.54,3/26/18,756.56,,,,,0,,,,,,,4/9/18,1688.68,1,0,5,,,,,,mass 4 taken in pm,
498,25.10_para_42.4_498,para,25,10,42,4,,3/11/18,3/15/18,8:33,2,,3/15/18,52.16,3/15/18,8:35,13:00,4:27,3/19/18,18:40,3/19/18,394.26,3/25/18,1038.79,,,,,0,,,,,,,4/8/18,2331.79,1,0,5,,,,,,mass 4 taken in pm,
499,25.10_para_40.3_499,para,25,10,40,3,,3/11/18,3/15/18,8:34,2,,3/15/18,55.62,3/15/18,8:35,13:00,4:26,3/17/18,18:36,3/19/18,317.74,,,3/30/18,4,0,773.13,1,0,1,,,,,,,,,,,,,,,mass 4 taken in pm. mass 48 taken 4/2/18,
500,25.10_para_42.1_500,para,25,10,42,1,,3/9/18,3/15/18,11:11,1,,3/15/18,60.44,3/15/18,11:21,13:00,1:49,3/15/18,20:17,3/20/18,385.28,,,3/30/18,4,0,1104.58,5,2,3,4/5/18,2,,,,,,,,,,,,,mass 4 taken in pm. mass 48 taken 4/2/18,
501,25.10_para_42.2_501,para,25,10,42,2,,3/11/18,3/15/18,11:10,1,,3/15/18,53.64,3/15/18,11:21,13:00,1:50,3/16/18,18:54,3/19/18,370.95,3/24/18,2249.28,,,,,0,,,,,,,4/7/18,15600.84,1,1,5,,,,,,mass 4 taken in pm,
502,25.10_para_42.3_502,para,25,10,42,3,,3/11/18,3/15/18,11:09,2,,3/15/18,55.11,3/15/18,11:21,13:00,1:51,3/18/18,18:20,3/19/18,228.98,3/26/18,577.52,,,,,0,,,,,,,4/9/18,6603.05,1,0,5,,,,,,mass 4 taken in pm. bled heavily during molt to 4th. did not removed unshed cuticle from 5th prolegs. removed unshed cuticle 4 days after molt to 4th. removed cuticle from 5th prolegs after molt to 5th. molted to 6th instar 4/6/18. Mass: 3690.44. removed cuticle from all prolegs after molt to 6th,
503,25.10_para_40.2_503,para,25,10,40,2,,3/11/18,3/15/18,11:07,1,,3/15/18,46.13,3/15/18,11:21,13:00,1:53,3/16/18,18:54,3/19/18,178.36,3/23/18,741.47,3/29/18,5,0,1980.38,32,26,6,4/4/18,19,,,,,,,,,,,,,mass 4 and 5 taken in pm; data for emergence not recorded so added 3/31 when counting coccoons,
504,25.10_para_40.1_504,para,25,10,40,1,,3/11/18,3/15/18,11:06,1,,3/15/18,46.55,3/15/18,11:21,13:00,1:54,3/15/18,20:17,3/20/18,234.15,,,3/29/18,4,0,968.37,21,19,2,4/4/18,16,,,,,,,,,,,,,mass 4 taken in pm; data for emergence not recorded so added 3/31 when counting cocoons,
505,25.10_para_0.0_505,para,25,10,0,0,,3/9/18,3/15/18,11:04,1,,3/15/18,48.61,,,,,,,3/20/18,311.92,3/25/18,1645.27,3/31/18,5,1,3789.63,81,52,29,4/7/18,39,,,,,,,,,,,,,mass 4 and 5 taken in pm. removed cuticle from 3rd-5th prolegs after molt to 5th,
506,25.10_para_42.2_506,para,25,10,42,2,3/17/18,3/11/18,3/16/18,7:56,2,,3/16/18,48.14,3/16/18,8:09,13:00,5:04,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
507,25.10_para_42.2_507,para,25,10,42,2,3/19/18,3/11/18,3/16/18,8:01,1,,3/16/18,39.2,3/16/18,8:09,13:00,4:59,3/17/18,18:36,,,,,,,,,0,,,,,,,,,,,,,,,,,,
508,25.10_para_40.3_508,para,25,10,40,3,,3/11/18,3/16/18,8:02,1,,3/16/18,53.31,3/16/18,8:09,13:00,4:58,3/18/18,18:20,3/21/18,243.62,,,,,,,0,,,,,,,4/8/18,966.39,1,0,4,,,,,,mass 4 taken in pm. frozen as 4th 18 days after molt to 4th,
509,25.10_para_40.1_509,para,25,10,40,1,,3/11/18,3/16/18,8:04,1,,3/16/18,57.99,3/16/18,8:09,13:00,4:56,3/16/18,18:54,3/19/18,217.52,3/24/18,593.39,4/1/18,5,0,1252.14,1,0,1,,,,,,,,,,,,,,,mass 4 taken in pm,
510,25.10_para_42.1_510,para,25,10,42,1,,3/11/18,3/16/18,8:05,1,,3/16/18,62.97,3/16/18,8:09,13:00,4:55,3/16/18,18:54,3/22/18,139.05,,,3/31/18,4,0,241.47,6,3,3,4/6/18,3,,,,,,,,,,,,,mass 4 taken in pm,
511,25.10_para_40.4_511,para,25,10,40,4,,3/11/18,3/16/18,8:06,1,,3/16/18,58.71,3/16/18,8:09,13:00,4:54,3/19/18,18:40,3/19/18,178.86,3/25/18,638.96,,,,,0,,,,,,,4/8/18,1186.07,1,0,5,,,,,,mass 4 taken in pm,
512,25.10_para_42.4_512,para,25,10,42,4,3/17/18,3/10/18,3/16/18,8:08,1,,3/16/18,47.98,3/16/18,8:09,13:00,4:52,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
